,HomePriceIndex,ConsumerPriceIndex,GDP,MedianHouseholdIncome,S&P500,DowJones,HomePriceIndex_Lag1,S&P500_Lag1,DowJones_Lag1,HomePriceIndex_Lag2,S&P500_Lag2,DowJones_Lag2,HomePriceIndex_Lag3,S&P500_Lag3,DowJones_Lag3,HomePriceIndex_RollMean3,CPI_MedianIncome,GDP_HousingStarts,SP500_MortgageRate,DowJones_MortgageRate
2001-12-06,116.455,177.4,10660.465,42230.0,1167.0999755859375,10099.1396484375,116.455,1170.3499755859375,10114.2900390625,116.455,1144.800048828125,9893.83984375,116.455,1129.9000244140625,9763.9599609375,116.455,7491602.0,16715609.120000001,8193.04182861328,70895.96033203125
2001-12-07,116.455,177.4,10660.465,42230.0,1158.31005859375,10049.4599609375,116.455,1167.0999755859375,10099.1396484375,116.455,1170.3499755859375,10114.2900390625,116.455,1144.800048828125,9893.83984375,116.455,7491602.0,16715609.120000001,7922.8408007812495,68738.3061328125
2001-12-10,116.455,177.4,10660.465,42230.0,1139.9300537109375,9921.4501953125,116.455,1158.31005859375,10049.4599609375,116.455,1167.0999755859375,10099.1396484375,116.455,1170.3499755859375,10114.2900390625,116.455,7491602.0,16715609.120000001,7797.121567382812,67862.7193359375
2001-12-11,116.455,177.4,10660.465,42230.0,1136.760009765625,9888.3701171875,116.455,1139.9300537109375,9921.4501953125,116.455,1158.31005859375,10049.4599609375,116.455,1167.0999755859375,10099.1396484375,116.455,7491602.0,16715609.120000001,7775.438466796875,67636.4516015625
2001-12-12,116.455,177.4,10660.465,42230.0,1137.0699462890625,9894.8095703125,116.455,1136.760009765625,9888.3701171875,116.455,1139.9300537109375,9921.4501953125,116.455,1158.31005859375,10049.4599609375,116.455,7491602.0,16715609.120000001,7777.5584326171875,67680.4974609375
2001-12-13,116.455,177.4,10660.465,42230.0,1119.3800048828125,9766.4501953125,116.455,1137.0699462890625,9894.8095703125,116.455,1136.760009765625,9888.3701171875,116.455,1139.9300537109375,9921.4501953125,116.455,7491602.0,16715609.120000001,7656.559233398438,66802.5193359375
2001-12-14,116.455,177.4,10660.465,42230.0,1123.0899658203125,9811.150390625,116.455,1119.3800048828125,9766.4501953125,116.455,1137.0699462890625,9894.8095703125,116.455,1136.760009765625,9888.3701171875,116.455,7491602.0,16715609.120000001,7962.707857666015,69561.05626953125
2001-12-17,116.455,177.4,10660.465,42230.0,1134.3599853515625,9891.9697265625,116.455,1123.0899658203125,9811.150390625,116.455,1119.3800048828125,9766.4501953125,116.455,1137.0699462890625,9894.8095703125,116.455,7491602.0,16715609.120000001,8042.612296142578,70134.06536132812
2001-12-18,116.455,177.4,10660.465,42230.0,1142.9200439453125,9998.3896484375,116.455,1134.3599853515625,9891.9697265625,116.455,1123.0899658203125,9811.150390625,116.455,1119.3800048828125,9766.4501953125,116.455,7491602.0,16715609.120000001,8103.303111572265,70888.58260742188
2001-12-19,116.455,177.4,10660.465,42230.0,1149.56005859375,10070.490234375,116.455,1142.9200439453125,9998.3896484375,116.455,1134.3599853515625,9891.9697265625,116.455,1123.0899658203125,9811.150390625,116.455,7491602.0,16715609.120000001,8150.380815429688,71399.77576171875
2001-12-20,116.455,177.4,10660.465,42230.0,1139.9300537109375,9985.1796875,116.455,1149.56005859375,10070.490234375,116.455,1142.9200439453125,9998.3896484375,116.455,1134.3599853515625,9891.9697265625,116.455,7491602.0,16715609.120000001,8082.104080810546,70794.923984375
2001-12-21,116.455,177.4,10660.465,42230.0,1144.8900146484375,10035.33984375,116.455,1139.9300537109375,9985.1796875,116.455,1149.56005859375,10070.490234375,116.455,1142.9200439453125,9998.3896484375,116.455,7491602.0,16715609.120000001,8208.861405029296,71953.3866796875
2001-12-24,116.455,177.4,10660.465,42230.0,1144.6500244140625,10035.33984375,116.455,1144.8900146484375,10035.33984375,116.455,1139.9300537109375,9985.1796875,116.455,1149.56005859375,10070.490234375,116.455,7491602.0,16715609.120000001,8207.140675048828,71953.3866796875
2001-12-26,116.455,177.4,10660.465,42230.0,1149.3699951171875,10088.1396484375,116.455,1144.6500244140625,10035.33984375,116.455,1144.8900146484375,10035.33984375,116.455,1139.9300537109375,9985.1796875,116.455,7491602.0,16715609.120000001,8240.982864990234,72331.96127929687
2001-12-27,116.455,177.4,10660.465,42230.0,1157.1300048828125,10131.3095703125,116.455,1149.3699951171875,10088.1396484375,116.455,1144.6500244140625,10035.33984375,116.455,1144.8900146484375,10035.33984375,116.455,7491602.0,16715609.120000001,8296.622135009766,72641.48961914063
2001-12-28,116.455,177.4,10660.465,42230.0,1161.02001953125,10136.990234375,116.455,1157.1300048828125,10131.3095703125,116.455,1149.3699951171875,10088.1396484375,116.455,1144.6500244140625,10035.33984375,116.455,7491602.0,16715609.120000001,8312.90333984375,72580.850078125
2001-12-31,116.455,177.4,10660.465,42230.0,1148.0799560546875,10021.5703125,116.455,1161.02001953125,10136.990234375,116.455,1157.1300048828125,10131.3095703125,116.455,1149.3699951171875,10088.1396484375,116.455,7491602.0,16715609.120000001,8220.252485351562,71754.4434375
2002-01-01,117.143,177.7,10783.5,42410.0,1148.0799560546875,10021.5703125,116.455,1148.0799560546875,10021.5703125,116.455,1161.02001953125,10136.990234375,116.455,1157.1300048828125,10131.3095703125,116.68433333333333,7536256.999999999,18310383.0,8220.252485351562,71754.4434375
2002-01-02,117.143,177.7,10783.5,42410.0,1154.6700439453125,10073.400390625,117.143,1148.0799560546875,10021.5703125,116.455,1148.0799560546875,10021.5703125,116.455,1161.02001953125,10136.990234375,116.91366666666666,7536256.999999999,18310383.0,8267.437514648438,72125.546796875
2002-01-03,117.143,177.7,10783.5,42410.0,1165.27001953125,10172.1396484375,117.143,1154.6700439453125,10073.400390625,117.143,1148.0799560546875,10021.5703125,116.455,1148.0799560546875,10021.5703125,117.143,7536256.999999999,18310383.0,8343.33333984375,72832.5198828125
2002-01-04,117.143,177.7,10783.5,42410.0,1172.510009765625,10259.740234375,117.143,1165.27001953125,10172.1396484375,117.143,1154.6700439453125,10073.400390625,117.143,1148.0799560546875,10021.5703125,117.143,7536256.999999999,18310383.0,8371.721469726563,73254.5452734375
2002-01-07,117.143,177.7,10783.5,42410.0,1164.8900146484375,10197.0498046875,117.143,1172.510009765625,10259.740234375,117.143,1165.27001953125,10172.1396484375,117.143,1154.6700439453125,10073.400390625,117.143,7536256.999999999,18310383.0,8317.314704589844,72806.93560546875
2002-01-08,117.143,177.7,10783.5,42410.0,1160.7099609375,10150.5498046875,117.143,1164.8900146484375,10197.0498046875,117.143,1172.510009765625,10259.740234375,117.143,1165.27001953125,10172.1396484375,117.143,7536256.999999999,18310383.0,8287.469121093749,72474.92560546874
2002-01-09,117.143,177.7,10783.5,42410.0,1155.1400146484375,10094.08984375,117.143,1160.7099609375,10150.5498046875,117.143,1164.8900146484375,10197.0498046875,117.143,1172.510009765625,10259.740234375,117.143,7536256.999999999,18310383.0,8247.699704589844,72071.801484375
2002-01-10,117.143,177.7,10783.5,42410.0,1156.550048828125,10067.8603515625,117.143,1155.1400146484375,10094.08984375,117.143,1160.7099609375,10150.5498046875,117.143,1164.8900146484375,10197.0498046875,117.143,7536256.999999999,18310383.0,8257.767348632811,71884.52291015624
2002-01-11,117.143,177.7,10783.5,42410.0,1145.5999755859375,9987.5302734375,117.143,1156.550048828125,10067.8603515625,117.143,1155.1400146484375,10094.08984375,117.143,1160.7099609375,10150.5498046875,117.143,7536256.999999999,18310383.0,8087.935827636718,70511.96373046875
2002-01-14,117.143,177.7,10783.5,42410.0,1138.4100341796875,9891.419921875,117.143,1145.5999755859375,9987.5302734375,117.143,1156.550048828125,10067.8603515625,117.143,1155.1400146484375,10094.08984375,117.143,7536256.999999999,18310383.0,8037.174841308593,69833.42464843749
2002-01-15,117.143,177.7,10783.5,42410.0,1146.18994140625,9924.150390625,117.143,1138.4100341796875,9891.419921875,117.143,1145.5999755859375,9987.5302734375,117.143,1156.550048828125,10067.8603515625,117.143,7536256.999999999,18310383.0,8092.100986328124,70064.5017578125
2002-01-16,117.143,177.7,10783.5,42410.0,1127.5699462890625,9712.26953125,117.143,1146.18994140625,9924.150390625,117.143,1138.4100341796875,9891.419921875,117.143,1145.5999755859375,9987.5302734375,117.143,7536256.999999999,18310383.0,7960.643820800781,68568.62289062499
2002-01-17,117.143,177.7,10783.5,42410.0,1138.8800048828125,9850.0400390625,117.143,1127.5699462890625,9712.26953125,117.143,1146.18994140625,9924.150390625,117.143,1138.4100341796875,9891.419921875,117.143,7536256.999999999,18310383.0,8040.492834472656,69541.28267578124
2002-01-18,117.143,177.7,10783.5,42410.0,1127.5799560546875,9771.849609375,117.143,1138.8800048828125,9850.0400390625,117.143,1127.5699462890625,9712.26953125,117.143,1146.18994140625,9924.150390625,117.143,7536256.999999999,18310383.0,7701.371099853515,66741.73283203125
2002-01-22,117.143,177.7,10783.5,42410.0,1119.31005859375,9713.7998046875,117.143,1127.5799560546875,9771.849609375,117.143,1138.8800048828125,9850.0400390625,117.143,1127.5699462890625,9712.26953125,117.143,7536256.999999999,18310383.0,7644.887700195312,66345.25266601563
2002-01-23,117.143,177.7,10783.5,42410.0,1128.1800537109375,9730.9599609375,117.143,1119.31005859375,9713.7998046875,117.143,1127.5799560546875,9771.849609375,117.143,1138.8800048828125,9850.0400390625,117.143,7536256.999999999,18310383.0,7705.469766845703,66462.45653320312
2002-01-24,117.143,177.7,10783.5,42410.0,1132.1500244140625,9796.0703125,117.143,1128.1800537109375,9730.9599609375,117.143,1119.31005859375,9713.7998046875,117.143,1127.5799560546875,9771.849609375,117.143,7536256.999999999,18310383.0,7732.584666748047,66907.160234375
2002-01-25,117.143,177.7,10783.5,42410.0,1133.280029296875,9840.080078125,117.143,1132.1500244140625,9796.0703125,117.143,1128.1800537109375,9730.9599609375,117.143,1119.31005859375,9713.7998046875,117.143,7536256.999999999,18310383.0,7887.62900390625,68486.95734375
2002-01-28,117.143,177.7,10783.5,42410.0,1133.06005859375,9865.75,117.143,1133.280029296875,9840.080078125,117.143,1132.1500244140625,9796.0703125,117.143,1128.1800537109375,9730.9599609375,117.143,7536256.999999999,18310383.0,7886.0980078125,68665.62
2002-01-29,117.143,177.7,10783.5,42410.0,1100.6400146484375,9618.240234375,117.143,1133.06005859375,9865.75,117.143,1133.280029296875,9840.080078125,117.143,1132.1500244140625,9796.0703125,117.143,7536256.999999999,18310383.0,7660.454501953125,66942.95203125
2002-01-30,117.143,177.7,10783.5,42410.0,1113.5699462890625,9762.8603515625,117.143,1100.6400146484375,9618.240234375,117.143,1133.06005859375,9865.75,117.143,1133.280029296875,9840.080078125,117.143,7536256.999999999,18310383.0,7750.446826171875,67949.508046875
2002-01-31,117.143,177.7,10783.5,42410.0,1130.199951171875,9920.0,117.143,1113.5699462890625,9762.8603515625,117.143,1100.6400146484375,9618.240234375,117.143,1133.06005859375,9865.75,117.143,7536256.999999999,18310383.0,7866.19166015625,69043.2
2002-02-01,117.844,178.0,10783.5,42410.0,1122.199951171875,9907.259765625,117.143,1130.199951171875,9920.0,117.143,1113.5699462890625,9762.8603515625,117.143,1100.6400146484375,9618.240234375,117.37666666666667,7548980.0,19723021.5,7877.843657226562,69548.96355468749
2002-02-04,117.844,178.0,10783.5,42410.0,1094.43994140625,9687.08984375,117.844,1122.199951171875,9907.259765625,117.143,1130.199951171875,9920.0,117.143,1113.5699462890625,9762.8603515625,117.61033333333332,7548980.0,19723021.5,7682.968388671875,68003.370703125
2002-02-05,117.844,178.0,10783.5,42410.0,1090.02001953125,9685.4296875,117.844,1094.43994140625,9687.08984375,117.844,1122.199951171875,9907.259765625,117.143,1130.199951171875,9920.0,117.844,7548980.0,19723021.5,7651.940537109374,67991.71640625
2002-02-06,117.844,178.0,10783.5,42410.0,1083.510009765625,9653.3896484375,117.844,1090.02001953125,9685.4296875,117.844,1094.43994140625,9687.08984375,117.844,1122.199951171875,9907.259765625,117.844,7548980.0,19723021.5,7606.240268554687,67766.79533203125
2002-02-07,117.844,178.0,10783.5,42410.0,1080.1700439453125,9625.4404296875,117.844,1083.510009765625,9653.3896484375,117.844,1090.02001953125,9685.4296875,117.844,1094.43994140625,9687.08984375,117.844,7548980.0,19723021.5,7582.793708496093,67570.59181640625
2002-02-08,117.844,178.0,10783.5,42410.0,1096.219970703125,9744.240234375,117.844,1080.1700439453125,9625.4404296875,117.844,1083.510009765625,9653.3896484375,117.844,1090.02001953125,9685.4296875,117.844,7548980.0,19723021.5,7541.9933984375,67040.3728125
2002-02-11,117.844,178.0,10783.5,42410.0,1111.93994140625,9884.7802734375,117.844,1096.219970703125,9744.240234375,117.844,1080.1700439453125,9625.4404296875,117.844,1083.510009765625,9653.3896484375,117.844,7548980.0,19723021.5,7650.146796875,68007.28828125
2002-02-12,117.844,178.0,10783.5,42410.0,1107.5,9863.740234375,117.844,1111.93994140625,9884.7802734375,117.844,1096.219970703125,9744.240234375,117.844,1080.1700439453125,9625.4404296875,117.844,7548980.0,19723021.5,7619.599999999999,67862.5328125
2002-02-13,117.844,178.0,10783.5,42410.0,1118.510009765625,9989.669921875,117.844,1107.5,9863.740234375,117.844,1111.93994140625,9884.7802734375,117.844,1096.219970703125,9744.240234375,117.844,7548980.0,19723021.5,7695.3488671875,68728.9290625
2002-02-14,117.844,178.0,10783.5,42410.0,1116.47998046875,10001.990234375,117.844,1118.510009765625,9989.669921875,117.844,1107.5,9863.740234375,117.844,1111.93994140625,9884.7802734375,117.844,7548980.0,19723021.5,7681.3822656249995,68813.6928125
2002-02-15,117.844,178.0,10783.5,42410.0,1104.1800537109375,9903.0400390625,117.844,1116.47998046875,10001.990234375,117.844,1118.510009765625,9989.669921875,117.844,1107.5,9863.740234375,117.844,7548980.0,19723021.5,7574.675168457032,67934.85466796876
2002-02-19,117.844,178.0,10783.5,42410.0,1083.3399658203125,9745.1396484375,117.844,1104.1800537109375,9903.0400390625,117.844,1116.47998046875,10001.990234375,117.844,1118.510009765625,9989.669921875,117.844,7548980.0,19723021.5,7431.712165527344,66851.65798828125
2002-02-20,117.844,178.0,10783.5,42410.0,1097.97998046875,9941.169921875,117.844,1083.3399658203125,9745.1396484375,117.844,1104.1800537109375,9903.0400390625,117.844,1116.47998046875,10001.990234375,117.844,7548980.0,19723021.5,7532.142666015626,68196.42566406251
2002-02-21,117.844,178.0,10783.5,42410.0,1080.949951171875,9834.6796875,117.844,1097.97998046875,9941.169921875,117.844,1083.3399658203125,9745.1396484375,117.844,1104.1800537109375,9903.0400390625,117.844,7548980.0,19723021.5,7415.316665039063,67465.90265625001
2002-02-22,117.844,178.0,10783.5,42410.0,1089.8399658203125,9968.150390625,117.844,1080.949951171875,9834.6796875,117.844,1097.97998046875,9941.169921875,117.844,1083.3399658203125,9745.1396484375,117.844,7548980.0,19723021.5,7421.810167236327,67883.10416015625
2002-02-25,117.844,178.0,10783.5,42410.0,1109.4300537109375,10145.7099609375,117.844,1089.8399658203125,9968.150390625,117.844,1080.949951171875,9834.6796875,117.844,1097.97998046875,9941.169921875,117.844,7548980.0,19723021.5,7555.218665771484,69092.28483398438
2002-02-26,117.844,178.0,10783.5,42410.0,1109.3800048828125,10115.259765625,117.844,1109.4300537109375,10145.7099609375,117.844,1089.8399658203125,9968.150390625,117.844,1080.949951171875,9834.6796875,117.844,7548980.0,19723021.5,7554.877833251952,68884.91900390625
2002-02-27,117.844,178.0,10783.5,42410.0,1109.8900146484375,10127.580078125,117.844,1109.3800048828125,10115.259765625,117.844,1109.4300537109375,10145.7099609375,117.844,1089.8399658203125,9968.150390625,117.844,7548980.0,19723021.5,7558.3509997558585,68968.82033203125
2002-02-28,117.844,178.0,10783.5,42410.0,1106.72998046875,10106.1298828125,117.844,1109.8900146484375,10127.580078125,117.844,1109.3800048828125,10115.259765625,117.844,1109.4300537109375,10145.7099609375,117.844,7548980.0,19723021.5,7536.831166992187,68822.74450195312
2002-03-01,118.687,178.5,10783.5,42410.0,1131.780029296875,10368.8603515625,117.844,1106.72998046875,10106.1298828125,117.844,1109.8900146484375,10127.580078125,117.844,1109.3800048828125,10115.259765625,118.125,7570185.0,17706507.0,7696.10419921875,70508.25039062499
2002-03-04,118.687,178.5,10783.5,42410.0,1153.8399658203125,10586.8203125,118.687,1131.780029296875,10368.8603515625,117.844,1106.72998046875,10106.1298828125,117.844,1109.8900146484375,10127.580078125,118.406,7570185.0,17706507.0,7846.111767578125,71990.378125
2002-03-05,118.687,178.5,10783.5,42410.0,1146.1400146484375,10433.41015625,118.687,1153.8399658203125,10586.8203125,118.687,1131.780029296875,10368.8603515625,117.844,1106.72998046875,10106.1298828125,118.687,7570185.0,17706507.0,7793.752099609374,70947.1890625
2002-03-06,118.687,178.5,10783.5,42410.0,1162.77001953125,10574.2900390625,118.687,1146.1400146484375,10433.41015625,118.687,1153.8399658203125,10586.8203125,118.687,1131.780029296875,10368.8603515625,118.687,7570185.0,17706507.0,7906.8361328125,71905.17226562499
2002-03-07,118.687,178.5,10783.5,42410.0,1157.5400390625,10525.3701171875,118.687,1162.77001953125,10574.2900390625,118.687,1146.1400146484375,10433.41015625,118.687,1153.8399658203125,10586.8203125,118.687,7570185.0,17706507.0,7871.272265625,71572.516796875
2002-03-08,118.687,178.5,10783.5,42410.0,1164.31005859375,10572.490234375,118.687,1157.5400390625,10525.3701171875,118.687,1162.77001953125,10574.2900390625,118.687,1146.1400146484375,10433.41015625,118.687,7570185.0,17706507.0,7998.810102539062,72633.00791015624
2002-03-11,118.687,178.5,10783.5,42410.0,1168.260009765625,10611.240234375,118.687,1164.31005859375,10572.490234375,118.687,1157.5400390625,10525.3701171875,118.687,1162.77001953125,10574.2900390625,118.687,7570185.0,17706507.0,8025.946267089844,72899.22041015625
2002-03-12,118.687,178.5,10783.5,42410.0,1165.5799560546875,10632.349609375,118.687,1168.260009765625,10611.240234375,118.687,1164.31005859375,10572.490234375,118.687,1157.5400390625,10525.3701171875,118.687,7570185.0,17706507.0,8007.534298095703,73044.24181640625
